graph_layer,factor_name,label_horizon,label_variant,sample_size,rank_ic,top_decile_mean,bottom_decile_mean,top_bottom_spread,top_decile_hit_rate
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,5m,core_weighted,1998,-0.0028622396008637085,0.0002736870351147457,0.000615980198073032,-0.00034229316295828627,0.5678391959798995
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,15m,core_weighted,1997,0.04806224335271551,0.000541769746754403,-0.00025926184331837395,0.0008010315900727769,0.5728643216080402
dtw_trade_flow_similarity_graph,community_mean_volume_z_12,30m,core_weighted,1997,0.019061943407033568,0.0006029809052035968,-0.0015163833473241632,0.00211936425252776,0.48743718592964824
dtw_trade_flow_similarity_graph,community_avg_weight_feature,1m,equal_weight,1999,-0.008092093474650246,-0.0002188745301937375,0.000506039423641237,-0.0007249139538349745,0.45226130653266333
dtw_trade_flow_similarity_graph,community_avg_weight_feature,5m,equal_weight,1998,-0.05701471053188441,-0.0005424909173880332,-1.8265766977335686e-05,-0.0005242251504106976,0.457286432160804
dtw_trade_flow_similarity_graph,community_avg_weight_feature,15m,equal_weight,1997,-0.053316614205619464,-0.0017575534430126624,-0.0003662607913959863,-0.0013912926516166761,0.38190954773869346
dtw_trade_flow_similarity_graph,community_avg_weight_feature,30m,equal_weight,1997,-0.05336658098226721,-0.002135068879679899,-0.0005085211898977242,-0.0016265476897821748,0.41708542713567837
dtw_trade_flow_similarity_graph,community_avg_weight_feature,1m,member_weight,1999,-0.008092093474650246,-0.0002188745301937375,0.000506039423641237,-0.0007249139538349745,0.45226130653266333
dtw_trade_flow_similarity_graph,community_avg_weight_feature,5m,member_weight,1998,-0.05701471053188441,-0.0005424909173880332,-1.8265766977335686e-05,-0.0005242251504106976,0.457286432160804
dtw_trade_flow_similarity_graph,community_avg_weight_feature,15m,member_weight,1997,-0.053316614205619464,-0.0017575534430126624,-0.0003662607913959863,-0.0013912926516166761,0.38190954773869346
dtw_trade_flow_similarity_graph,community_avg_weight_feature,30m,member_weight,1997,-0.05336658098226721,-0.002135068879679899,-0.0005085211898977242,-0.0016265476897821748,0.41708542713567837
dtw_trade_flow_similarity_graph,community_avg_weight_feature,1m,top5_member,1999,-0.010070174138502244,-0.0003299167574051102,0.000506039423641237,-0.0008359561810463472,0.4271356783919598
dtw_trade_flow_similarity_graph,community_avg_weight_feature,5m,top5_member,1998,-0.05583984589947966,-0.0006448660264951777,-1.8265766977335686e-05,-0.0006266002595178421,0.4472361809045226
dtw_trade_flow_similarity_graph,community_avg_weight_feature,15m,top5_member,1997,-0.051002854030891324,-0.001874851401570163,-0.0003662607913959863,-0.0015085906101741768,0.37185929648241206
dtw_trade_flow_similarity_graph,community_avg_weight_feature,30m,top5_member,1997,-0.050810263873407605,-0.002277766131744569,-0.0005085211898977242,-0.0017692449418468446,0.4271356783919598
dtw_trade_flow_similarity_graph,community_avg_weight_feature,1m,top10_member,1999,-0.007780258122511371,-0.00020999345225304546,0.000506039423641237,-0.0007160328758942825,0.46733668341708545
dtw_trade_flow_similarity_graph,community_avg_weight_feature,5m,top10_member,1998,-0.05942913520607714,-0.0005562598014375254,-1.8265766977335686e-05,-0.0005379940344601898,0.4472361809045226
dtw_trade_flow_similarity_graph,community_avg_weight_feature,15m,top10_member,1997,-0.0545694450746199,-0.001760437498180291,-0.0003662607913959863,-0.0013941767067843047,0.3768844221105528
dtw_trade_flow_similarity_graph,community_avg_weight_feature,30m,top10_member,1997,-0.05410519546027316,-0.00211561058609303,-0.0005085211898977242,-0.0016070893961953056,0.4321608040201005
dtw_trade_flow_similarity_graph,community_avg_weight_feature,1m,core_weighted,1999,-0.00868540815958751,-0.00020202461906354134,0.0005084742121431399,-0.0007104988312066813,0.45226130653266333
dtw_trade_flow_similarity_graph,community_avg_weight_feature,5m,core_weighted,1998,-0.05703056655661616,-0.0005162985230145784,-1.66027575368069e-06,-0.0005146382472608977,0.45226130653266333
dtw_trade_flow_similarity_graph,community_avg_weight_feature,15m,core_weighted,1997,-0.05247398131894382,-0.0017178430836139156,-0.000340042658586599,-0.0013778004250273167,0.39195979899497485
dtw_trade_flow_similarity_graph,community_avg_weight_feature,30m,core_weighted,1997,-0.052335084182054896,-0.0021025782486609455,-0.0005258856802459369,-0.0015766925684150086,0.4020100502512563
dtw_trade_flow_similarity_graph,edge_density_feature,1m,equal_weight,1999,-0.01204328227494309,0.0005574259731619315,0.0005887308241407236,-3.130485097879211e-05,0.5728643216080402
dtw_trade_flow_similarity_graph,edge_density_feature,5m,equal_weight,1998,0.012495305886691167,4.9586022275803675e-05,3.4539878593565464e-05,1.504614368223821e-05,0.542713567839196
dtw_trade_flow_similarity_graph,edge_density_feature,15m,equal_weight,1997,0.0024904710498329643,-0.00173561324534707,-0.0003411226256182539,-0.001394490619728816,0.4271356783919598
dtw_trade_flow_similarity_graph,edge_density_feature,30m,equal_weight,1997,0.03792819344262105,-0.0012381643977196588,-0.000746610623091938,-0.0004915537746277207,0.48743718592964824
dtw_trade_flow_similarity_graph,edge_density_feature,1m,member_weight,1999,-0.01204328227494309,0.0005574259731619315,0.0005887308241407236,-3.130485097879211e-05,0.5728643216080402
